event_time,value
2019-03-15 06:45:00,92.93525695800781
2019-03-15 06:44:00,92.91515350341797
2019-03-15 06:43:00,92.82687377929688
2019-03-15 06:42:00,92.5595703125
2019-03-15 06:41:00,92.39948272705078
2019-03-15 06:40:00,92.36361694335938
2019-03-15 06:39:00,92.3893051147461
2019-03-15 06:38:00,92.37683868408203
2019-03-15 06:37:00,92.07545471191406
2019-03-15 06:36:00,91.97943878173828
2019-03-15 06:35:00,91.88761901855469
2019-03-15 06:34:00,91.74874114990234
2019-03-15 06:33:00,91.73028564453125
2019-03-15 06:32:00,91.63726806640625
2019-03-15 06:31:00,91.53097534179688
2019-03-15 06:30:00,91.5257797241211
2019-03-15 06:29:00,91.26750946044922
2019-03-15 06:28:00,91.04127502441406
2019-03-15 06:27:00,90.92176818847656
2019-03-15 06:26:00,90.90385437011719
2019-03-15 06:25:00,91.00686645507812
2019-03-15 06:24:00,90.88481140136719
2019-03-15 06:23:00,90.67117309570312
2019-03-15 06:22:00,90.43697357177734
2019-03-15 06:21:00,90.31185913085938
2019-03-15 06:20:00,90.29820251464844
2019-03-15 06:19:00,90.2845458984375
2019-03-15 06:18:00,90.22840118408203
2019-03-15 06:17:00,90.01976013183594
2019-03-15 06:16:00,89.97364044189453
2019-03-15 06:15:00,89.89187622070312
2019-03-15 06:14:00,89.66998291015625
2019-03-15 06:13:00,89.5128173828125
2019-03-15 06:12:00,89.39948272705078
2019-03-15 06:11:00,89.3167724609375
2019-03-15 06:10:00,89.34867095947266
2019-03-15 06:09:00,89.31561279296875
2019-03-15 06:08:00,89.11873626708984
2019-03-15 06:07:00,88.8667221069336
2019-03-15 06:06:00,88.73419952392578
2019-03-15 06:05:00,88.79656219482422
2019-03-15 06:04:00,88.81024169921875
2019-03-15 06:03:00,88.65612030029297
2019-03-15 06:02:00,88.47097778320312
2019-03-15 06:01:00,88.38037872314453
2019-03-15 06:00:00,88.32847595214844
2019-03-15 05:59:00,88.21339416503906
2019-03-15 05:58:00,87.98883819580078
2019-03-15 05:57:00,87.8536148071289
2019-03-15 05:56:00,87.82227325439453
2019-03-15 05:55:00,87.85993194580078
2019-03-15 05:54:00,87.73322296142578
2019-03-15 05:53:00,87.59007263183594
2019-03-15 05:52:00,87.35518646240234
2019-03-15 05:51:00,87.26620483398438
2019-03-15 05:50:00,87.18956756591797
2019-03-15 05:49:00,87.14632415771484
2019-03-15 05:48:00,87.06519317626953
2019-03-15 05:47:00,86.8891830444336
2019-03-15 05:46:00,86.73855590820312
2019-03-15 05:45:00,86.70448303222656
2019-03-15 05:44:00,86.67501068115234
2019-03-15 05:43:00,86.62649536132812
2019-03-15 05:42:00,86.46558380126953
2019-03-15 05:41:00,86.22770690917969
2019-03-15 05:40:00,86.04449462890625
2019-03-15 05:39:00,85.9818115234375
2019-03-15 05:38:00,85.96839904785156
2019-03-15 05:37:00,86.01295471191406
2019-03-15 05:36:00,85.88394165039062
2019-03-15 05:35:00,85.52891540527344
2019-03-15 05:34:00,85.31856536865234
2019-03-15 05:33:00,85.27445983886719
2019-03-15 05:32:00,85.3427505493164
2019-03-15 05:31:00,85.30903625488281
2019-03-15 05:30:00,85.15406799316406
2019-03-15 05:29:00,84.96619415283203
2019-03-15 05:28:00,84.87017059326172
2019-03-15 05:27:00,84.86312103271484
2019-03-15 05:26:00,84.82374572753906
2019-03-15 05:25:00,84.69208526611328
2019-03-15 05:24:00,84.46749877929688
2019-03-15 05:23:00,84.3419189453125
2019-03-15 05:22:00,84.29252624511719
2019-03-15 05:21:00,84.240478515625
2019-03-15 05:20:00,84.08887481689453
2019-03-15 05:19:00,83.81059265136719
2019-03-15 05:18:00,83.70903778076172
2019-03-15 05:17:00,83.68328094482422
2019-03-15 05:16:00,83.69908142089844
2019-03-15 05:15:00,83.4830322265625
2019-03-15 05:14:00,83.29354095458984
2019-03-15 05:13:00,83.32003784179688
2019-03-15 05:12:00,83.33139038085938
2019-03-15 05:11:00,83.3247299194336
2019-03-15 05:10:00,83.07392883300781
2019-03-15 05:09:00,82.81498718261719
2019-03-15 05:08:00,82.6041259765625
2019-03-15 05:07:00,82.4240493774414
2019-03-15 05:06:00,82.36283874511719
2019-03-15 05:05:00,82.35452270507812
2019-03-15 05:04:00,82.20496368408203
2019-03-15 05:03:00,82.06851959228516
2019-03-15 05:02:00,81.92475128173828
2019-03-15 05:01:00,81.78114318847656
2019-03-15 05:00:00,81.74795532226562
2019-03-15 04:59:00,81.7575912475586
2019-03-15 04:58:00,81.59542083740234
2019-03-15 04:57:00,81.39669799804688
2019-03-15 04:56:00,81.25614929199219
2019-03-15 04:55:00,81.17185974121094
2019-03-15 04:54:00,81.14695739746094
2019-03-15 04:53:00,81.11434936523438
2019-03-15 04:52:00,80.9786605834961
2019-03-15 04:51:00,80.8388671875
2019-03-15 04:50:00,80.68174743652344
2019-03-15 04:49:00,80.61666107177734
2019-03-15 04:48:00,80.56597900390625
2019-03-15 04:47:00,80.49707794189453
2019-03-15 04:46:00,80.34496307373047
2019-03-15 04:45:00,80.28099822998047
2019-03-15 04:44:00,80.1882553100586
2019-03-15 04:43:00,80.02300262451172
2019-03-15 04:42:00,79.87214660644531
2019-03-15 04:41:00,79.82505798339844
2019-03-15 04:40:00,79.70840454101562
2019-03-15 04:39:00,79.56130981445312
2019-03-15 04:38:00,79.38996124267578
2019-03-15 04:37:00,79.32102966308594
2019-03-15 04:36:00,79.28018188476562
2019-03-15 04:35:00,79.09564208984375
2019-03-15 04:34:00,78.97504425048828
2019-03-15 04:33:00,78.8923568725586
2019-03-15 04:32:00,78.76183319091797
2019-03-15 04:31:00,78.78385162353516
2019-03-15 04:30:00,78.63985443115234
2019-03-15 04:29:00,78.4378890991211
2019-03-15 04:28:00,78.33074188232422
2019-03-15 04:27:00,78.22004699707031
2019-03-15 04:26:00,78.21783447265625
2019-03-15 04:25:00,78.09185791015625
2019-03-15 04:24:00,77.91349029541016
2019-03-15 04:23:00,77.79122924804688
2019-03-15 04:22:00,77.71678924560547
2019-03-15 04:21:00,77.59733581542969
2019-03-15 04:20:00,77.54712677001953
2019-03-15 04:19:00,77.46136474609375
2019-03-15 04:18:00,77.31376647949219
2019-03-15 04:17:00,77.21965026855469
2019-03-15 04:16:00,77.06362915039062
2019-03-15 04:15:00,76.97567749023438
2019-03-15 04:14:00,76.94821166992188
2019-03-15 04:13:00,76.82582092285156
2019-03-15 04:12:00,76.61595153808594
2019-03-15 04:11:00,76.51978302001953
2019-03-15 04:10:00,76.50060272216797
2019-03-15 04:09:00,76.38926696777344
2019-03-15 04:08:00,76.280517578125
2019-03-15 04:07:00,76.18159484863281
2019-03-15 04:06:00,76.10503387451172
2019-03-15 04:05:00,75.9674301147461
2019-03-15 04:04:00,75.83924865722656
2019-03-15 04:03:00,75.68569946289062
2019-03-15 04:02:00,75.615234375
2019-03-15 04:01:00,75.54777526855469
2019-03-15 04:00:00,75.47327423095703
2019-03-15 03:59:00,75.3741226196289
2019-03-15 03:58:00,75.19751739501953
2019-03-15 03:57:00,75.05671691894531
2019-03-15 03:56:00,74.94599914550781
2019-03-15 03:55:00,74.86274719238281
2019-03-15 03:54:00,74.76605224609375
2019-03-15 03:53:00,74.71119689941406
2019-03-15 03:52:00,74.62321472167969
2019-03-15 03:51:00,74.48155975341797
2019-03-15 03:50:00,74.37120819091797
2019-03-15 03:49:00,74.26311492919922
2019-03-15 03:48:00,74.1186752319336
2019-03-15 03:47:00,74.0250015258789
2019-03-15 03:46:00,73.8639144897461
2019-03-15 03:45:00,73.80057525634766
2019-03-15 03:44:00,73.7177963256836
2019-03-15 03:43:00,73.5627670288086
2019-03-15 03:42:00,73.4529800415039
2019-03-15 03:41:00,73.3701171875
2019-03-15 03:40:00,73.27430725097656
2019-03-15 03:39:00,73.15998077392578
2019-03-15 03:38:00,73.0498275756836
2019-03-15 03:37:00,72.9622573852539
2019-03-15 03:36:00,72.86476135253906
2019-03-15 03:35:00,72.7119369506836
2019-03-15 03:34:00,72.60733032226562
2019-03-15 03:33:00,72.5262222290039
2019-03-15 03:32:00,72.39069366455078
2019-03-15 03:31:00,72.28717041015625
2019-03-15 03:30:00,72.15718078613281
2019-03-15 03:29:00,72.03624725341797
2019-03-15 03:28:00,71.97602081298828
2019-03-15 03:27:00,71.8238754272461
2019-03-15 03:26:00,71.75505065917969
2019-03-15 03:25:00,71.70671081542969
2019-03-15 03:24:00,71.61492919921875
2019-03-15 03:23:00,71.46347045898438
2019-03-15 03:22:00,71.28797912597656
2019-03-15 03:21:00,71.20813751220703
2019-03-15 03:20:00,71.11083221435547
2019-03-15 03:19:00,71.01364135742188
2019-03-15 03:18:00,70.9462661743164
2019-03-15 03:17:00,70.85760498046875
2019-03-15 03:16:00,70.68212127685547
2019-03-15 03:15:00,70.53935241699219
2019-03-15 03:14:00,70.45844268798828
2019-03-15 03:13:00,70.38013458251953
2019-03-15 03:12:00,70.30254364013672
2019-03-15 03:11:00,70.19588470458984
2019-03-15 03:10:00,70.06565856933594
2019-03-15 03:09:00,69.96810913085938
2019-03-15 03:08:00,69.8671875
2019-03-15 03:07:00,69.74667358398438
2019-03-15 03:06:00,69.59234619140625
2019-03-15 03:05:00,69.44796752929688
2019-03-15 03:04:00,69.33516693115234
2019-03-15 03:03:00,69.26594543457031
2019-03-15 03:02:00,69.20439910888672
2019-03-15 03:01:00,69.11907958984375
2019-03-15 03:00:00,69.02045440673828
2019-03-15 02:59:00,68.8763656616211
2019-03-15 02:58:00,68.77397918701172
2019-03-15 02:57:00,68.66048431396484
